date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-01-01,-1,-5,0.0,8.7,2,72,01:55 PM,03:36 AM,07:14 AM,04:22 PM,-15,-9,-3,-9,30,27,39,0.0,1016,-1,10,235,20,"boston,ma"
2015-01-02,4,-2,0.0,6.9,1,80,02:40 PM,04:36 AM,07:14 AM,04:23 PM,-7,-4,1,-4,30,25,58,0.0,1020,4,10,265,19,"boston,ma"
2015-01-03,-1,-4,0.0,5.2,1,87,03:31 PM,05:32 AM,07:14 AM,04:24 PM,-8,-5,-1,-5,16,67,62,1.4,1035,-1,10,148,11,"boston,ma"
2015-01-04,7,2,0.0,3.4,1,94,04:23 PM,06:21 AM,07:14 AM,04:25 PM,4,2,5,2,25,95,97,7.8,1011,7,6,156,13,"boston,ma"
2015-01-05,2,-9,0.0,5.2,1,100,05:19 PM,07:06 AM,07:14 AM,04:26 PM,-8,-8,-1,-8,45,25,64,0.1,1015,2,9,286,30,"boston,ma"
2015-01-06,-8,-9,0.2,3.4,1,100,06:16 PM,07:46 AM,07:14 AM,04:27 PM,-16,-12,-8,-12,13,73,55,0.2,1023,-8,9,263,10,"boston,ma"
2015-01-07,-5,-14,0.0,8.7,1,84,07:14 PM,08:21 AM,07:14 AM,04:28 PM,-13,-16,-9,-16,31,44,70,0.3,1013,-5,9,271,21,"boston,ma"
2015-01-08,-9,-19,0.0,8.7,2,77,08:10 PM,08:53 AM,07:13 AM,04:29 PM,-19,-22,-13,-22,28,18,61,0.0,1024,-9,10,263,19,"boston,ma"
2015-01-09,-3,-8,0.0,6.9,1,69,09:07 PM,09:23 AM,07:13 AM,04:30 PM,-9,-11,-5,-11,32,54,75,0.4,1016,-3,9,239,20,"boston,ma"
2015-01-10,-6,-9,0.0,8.7,2,62,10:04 PM,09:51 AM,07:13 AM,04:31 PM,-12,-13,-7,-13,24,7,69,0.0,1027,-6,10,267,16,"boston,ma"
2015-01-11,-3,-10,0.0,8.7,2,55,11:01 PM,10:19 AM,07:13 AM,04:32 PM,-11,-11,-6,-11,20,19,68,0.0,1035,-3,10,234,13,"boston,ma"
2015-01-12,1,-1,0.0,3.5,1,48,11:59 PM,10:47 AM,07:12 AM,04:33 PM,-1,-3,1,-3,22,81,89,3.0,1025,1,9,253,13,"boston,ma"
2015-01-13,-6,-8,0.0,8.7,2,40,No moonrise,11:18 AM,07:12 AM,04:34 PM,-9,-11,-5,-11,25,7,75,0.0,1033,-6,10,303,18,"boston,ma"
2015-01-14,-4,-8,0.1,3.5,1,33,12:58 AM,11:51 AM,07:12 AM,04:35 PM,-9,-11,-6,-11,16,85,76,0.1,1030,-4,10,299,12,"boston,ma"
2015-01-15,-2,-4,0.1,3.5,1,26,01:59 AM,12:28 PM,07:11 AM,04:36 PM,-6,-7,-3,-7,16,83,79,0.1,1016,-2,9,310,11,"boston,ma"
2015-01-16,2,-8,0.0,7.0,1,19,03:01 AM,01:12 PM,07:11 AM,04:38 PM,-10,-8,-3,-8,25,25,59,0.0,1010,2,9,272,18,"boston,ma"
2015-01-17,-6,-13,0.0,8.7,2,11,04:02 AM,02:03 PM,07:10 AM,04:39 PM,-19,-13,-8,-13,16,10,43,0.0,1026,-6,10,267,12,"boston,ma"
2015-01-18,7,-6,0.0,3.5,1,4,05:01 AM,03:01 PM,07:10 AM,04:40 PM,2,-1,3,-1,28,84,94,7.4,1016,7,8,171,14,"boston,ma"
2015-01-19,5,-1,0.0,8.7,1,0,05:57 AM,04:07 PM,07:09 AM,04:41 PM,0,-1,2,-1,24,34,88,0.0,1004,5,9,267,14,"boston,ma"
2015-01-20,3,-2,0.0,8.7,1,0,06:47 AM,05:18 PM,07:08 AM,04:43 PM,-6,-4,-0,-4,19,24,64,0.0,1010,3,10,269,13,"boston,ma"
2015-01-21,-1,-5,0.0,8.7,2,3,07:33 AM,06:31 PM,07:08 AM,04:44 PM,-10,-4,-2,-4,9,32,54,0.0,1021,-1,10,180,7,"boston,ma"
2015-01-22,3,-2,0.1,8.7,2,10,08:13 AM,07:45 PM,07:07 AM,04:45 PM,-4,-2,0,-2,12,53,71,0.1,1022,3,10,118,8,"boston,ma"
2015-01-23,2,-4,0.0,8.7,2,18,08:51 AM,08:58 PM,07:06 AM,04:46 PM,-7,-3,-0,-3,13,6,62,0.0,1021,2,10,265,10,"boston,ma"
2015-01-24,0,-1,3.2,3.5,1,25,09:27 AM,10:09 PM,07:05 AM,04:48 PM,-1,-4,0,-4,19,86,91,8.9,999,0,6,171,13,"boston,ma"
2015-01-25,1,-7,0.0,5.3,1,32,10:02 AM,11:19 PM,07:05 AM,04:49 PM,-3,-6,-2,-6,24,41,92,0.0,1004,1,9,287,14,"boston,ma"
2015-01-26,-3,-11,0.6,3.5,1,39,10:37 AM,No moonset,07:04 AM,04:50 PM,-7,-12,-6,-12,26,85,89,4.6,1018,-3,8,113,18,"boston,ma"
2015-01-27,-7,-10,2.0,3.6,1,47,11:15 AM,12:25 AM,07:03 AM,04:51 PM,-8,-17,-8,-17,50,100,97,20.3,1000,-7,5,179,34,"boston,ma"
2015-01-28,-6,-11,0.2,3.6,1,54,11:56 AM,01:30 AM,07:02 AM,04:53 PM,-9,-15,-9,-15,21,63,97,0.3,1014,-6,5,316,14,"boston,ma"
2015-01-29,-2,-23,0.0,8.7,1,61,12:40 PM,02:30 AM,07:01 AM,04:54 PM,-9,-11,-9,-11,10,34,95,0.0,1024,-2,5,243,6,"boston,ma"
2015-01-30,0,-8,1.6,3.6,1,69,01:28 PM,03:27 AM,07:00 AM,04:55 PM,-2,-5,-1,-5,19,100,98,2.2,1010,0,3,239,12,"boston,ma"
2015-01-31,-8,-12,0.2,8.7,1,72,02:18 PM,04:18 AM,06:59 AM,04:57 PM,-12,-20,-11,-20,40,44,94,0.5,1011,-8,8,310,25,"boston,ma"
2015-02-01,-4,-14,0.0,5.4,1,86,03:13 PM,05:04 AM,06:58 AM,04:58 PM,-10,-14,-9,-14,18,43,95,0.0,1020,-4,5,299,11,"boston,ma"
2015-02-02,-2,-13,9.9,3.8,1,94,04:08 PM,05:45 AM,06:57 AM,04:59 PM,-7,-14,-7,-14,30,99,97,16.2,1006,-2,6,159,20,"boston,ma"
2015-02-03,-8,-17,0.0,8.7,1,100,05:05 PM,06:22 AM,06:56 AM,05:01 PM,-13,-18,-12,-18,20,17,96,0.0,1020,-8,7,271,12,"boston,ma"
2015-02-04,-0,-13,0.0,7.1,1,100,06:02 PM,06:55 AM,06:55 AM,05:02 PM,-5,-8,-5,-8,17,66,97,0.0,1022,-0,3,206,9,"boston,ma"
2015-02-05,-1,-15,0.8,5.5,1,84,06:59 PM,07:26 AM,06:54 AM,05:03 PM,-6,-11,-5,-11,25,58,96,1.9,1014,-1,6,287,15,"boston,ma"
2015-02-06,-9,-22,0.1,7.1,1,76,07:56 PM,07:54 AM,06:53 AM,05:05 PM,-14,-20,-14,-20,18,31,96,0.1,1019,-9,6,266,11,"boston,ma"
2015-02-07,-3,-10,0.5,4.0,1,69,08:53 PM,08:22 AM,06:51 AM,05:06 PM,-6,-10,-6,-10,16,69,97,0.6,1018,-3,4,239,9,"boston,ma"
2015-02-08,-3,-9,8.3,4.0,1,61,09:50 PM,08:50 AM,06:50 AM,05:07 PM,-5,-10,-5,-10,23,100,99,9.8,1017,-3,4,24,15,"boston,ma"
2015-02-09,-2,-5,8.3,4.0,1,53,10:48 PM,09:20 AM,06:49 AM,05:09 PM,-4,-10,-4,-10,36,100,97,9.8,1020,-2,6,33,23,"boston,ma"
2015-02-10,-3,-10,0.9,4.0,1,46,11:46 PM,09:51 AM,06:48 AM,05:10 PM,-6,-12,-6,-12,25,90,98,1.0,1019,-3,6,11,16,"boston,ma"
2015-02-11,-7,-15,0.2,5.6,1,38,No moonrise,10:25 AM,06:46 AM,05:11 PM,-9,-14,-8,-14,24,65,96,0.3,1018,-7,7,139,15,"boston,ma"
2015-02-12,-1,-17,0.7,4.0,1,31,12:46 AM,11:05 AM,06:45 AM,05:13 PM,-8,-11,-8,-11,12,73,98,0.8,1009,-1,2,243,7,"boston,ma"
2015-02-13,-11,-22,0.0,8.7,1,23,01:45 AM,11:51 AM,06:44 AM,05:14 PM,-15,-22,-14,-22,25,24,96,0.0,1014,-11,7,297,15,"boston,ma"
2015-02-14,-3,-28,2.1,5.6,1,16,02:44 AM,12:43 PM,06:42 AM,05:15 PM,-12,-16,-12,-16,14,70,97,2.4,1011,-3,4,205,9,"boston,ma"
2015-02-15,-7,-19,0.0,5.6,1,8,03:40 AM,01:44 PM,06:41 AM,05:16 PM,-11,-20,-11,-20,39,79,96,3.3,1000,-7,8,286,26,"boston,ma"
2015-02-16,-10,-21,0.0,8.7,1,1,04:32 AM,02:51 PM,06:39 AM,05:18 PM,-16,-24,-15,-24,30,31,94,0.0,1014,-10,10,293,18,"boston,ma"
2015-02-17,-6,-14,0.6,4.1,1,0,05:20 AM,04:03 PM,06:38 AM,05:19 PM,-11,-15,-10,-15,14,90,97,0.7,1014,-6,2,248,9,"boston,ma"
2015-02-18,-3,-13,0.6,4.1,1,0,06:04 AM,05:18 PM,06:37 AM,05:20 PM,-6,-9,-6,-9,10,99,96,0.7,1011,-3,5,179,6,"boston,ma"
2015-02-19,-4,-16,1.0,4.1,1,0,06:44 AM,06:32 PM,06:35 AM,05:22 PM,-9,-14,-8,-14,23,77,97,1.2,1003,-4,6,268,14,"boston,ma"
2015-02-20,-10,-17,0.0,5.6,1,7,07:22 AM,07:48 PM,06:34 AM,05:23 PM,-14,-22,-14,-22,27,42,95,0.0,1017,-10,9,269,16,"boston,ma"
2015-02-21,-1,-22,0.3,5.6,1,14,07:58 AM,09:00 PM,06:32 AM,05:24 PM,-9,-14,-9,-14,21,56,97,1.9,1029,-1,6,214,12,"boston,ma"
2015-02-22,0,-3,0.5,4.1,1,22,08:35 AM,10:11 PM,06:31 AM,05:25 PM,-0,-2,0,-2,11,86,99,2.7,1021,0,1,204,6,"boston,ma"
2015-02-23,-4,-19,0.0,5.6,1,29,09:14 AM,11:19 PM,06:29 AM,05:27 PM,-10,-15,-9,-15,24,40,95,0.0,1023,-4,8,300,15,"boston,ma"
2015-02-24,-10,-23,0.0,7.2,1,37,09:55 AM,No moonset,06:28 AM,05:28 PM,-16,-21,-15,-21,15,31,96,0.0,1023,-10,4,233,9,"boston,ma"
2015-02-25,-1,-10,2.2,8.7,1,44,10:38 AM,12:22 AM,06:26 AM,05:29 PM,-6,-10,-5,-10,16,35,96,2.5,1009,-1,5,254,10,"boston,ma"
2015-02-26,-6,-12,0.1,4.1,1,52,11:26 AM,01:21 AM,06:25 AM,05:30 PM,-10,-14,-9,-14,16,80,95,0.1,1017,-6,5,203,10,"boston,ma"
2015-02-27,-6,-13,0.2,8.7,1,60,12:16 PM,02:14 AM,06:23 AM,05:32 PM,-10,-13,-10,-13,12,56,96,0.3,1027,-6,4,313,7,"boston,ma"
2015-02-28,-4,-17,0.0,8.7,1,67,01:09 PM,03:02 AM,06:21 AM,05:33 PM,-9,-12,-8,-12,13,1,97,0.0,1039,-4,2,266,8,"boston,ma"
2015-03-01,-3,-18,2.3,4.2,1,72,02:03 PM,03:45 AM,06:20 AM,05:34 PM,-8,-11,-7,-11,14,76,95,2.7,1034,-3,6,234,9,"boston,ma"
2015-03-02,0,-6,0.0,5.7,1,79,03:00 PM,04:22 AM,06:18 AM,05:35 PM,-3,-7,-3,-7,21,65,96,0.0,1017,0,5,278,13,"boston,ma"
2015-03-03,-2,-12,2.5,7.2,1,86,03:56 PM,04:57 AM,06:17 AM,05:37 PM,-6,-10,-6,-10,19,44,96,3.0,1025,-2,5,243,11,"boston,ma"
2015-03-04,1,1,0.0,4.2,1,94,04:53 PM,05:28 AM,06:15 AM,05:38 PM,1,-2,1,-2,19,100,100,1.8,1008,1,3,236,10,"boston,ma"
2015-03-05,-1,-9,3.7,4.2,1,100,05:50 PM,05:58 AM,06:13 AM,05:39 PM,-4,-8,-3,-8,17,83,97,4.4,1018,-1,4,316,11,"boston,ma"
2015-03-06,-6,-17,0.0,8.7,1,100,06:46 PM,06:26 AM,06:12 AM,05:40 PM,-10,-14,-9,-14,16,5,95,0.0,1030,-6,6,262,10,"boston,ma"
2015-03-07,-0,-12,0.0,7.2,1,84,07:44 PM,06:54 AM,06:10 AM,05:41 PM,-5,-9,-5,-9,19,50,97,0.1,1020,-0,3,238,11,"boston,ma"
2015-03-08,2,-6,0.0,5.7,1,77,08:41 PM,07:23 AM,06:08 AM,05:42 PM,-2,-5,-1,-5,17,47,97,0.1,1017,2,4,259,9,"boston,ma"
2015-03-09,4,-7,0.0,8.7,1,70,09:39 PM,07:54 AM,06:07 AM,05:44 PM,-1,-4,-1,-4,20,32,97,0.0,1020,4,6,252,11,"boston,ma"
2015-03-10,5,-5,0.0,8.7,1,63,10:37 PM,08:27 AM,06:05 AM,05:45 PM,-1,-2,2,-2,18,52,82,1.0,1020,5,8,211,12,"boston,ma"
2015-03-11,6,0,0.0,5.8,1,55,11:36 PM,09:04 AM,06:03 AM,05:46 PM,-0,-0,3,-0,23,65,79,0.6,1017,6,9,216,14,"boston,ma"
2015-03-12,7,0,0.0,7.2,1,48,No moonrise,09:46 AM,06:02 AM,05:47 PM,-0,0,4,0,24,57,76,1.7,1016,7,9,206,15,"boston,ma"
2015-03-13,5,0,0.5,8.7,1,41,12:33 AM,10:34 AM,06:00 AM,05:48 PM,-2,-2,3,-2,28,62,72,3.7,1015,5,9,226,18,"boston,ma"
2015-03-14,4,0,2.1,7.4,1,34,01:28 AM,11:30 AM,05:58 AM,05:49 PM,-1,-2,2,-2,28,63,79,7.8,1014,4,8,175,18,"boston,ma"
2015-03-15,5,1,0.6,6.0,1,26,02:20 AM,12:31 PM,05:57 AM,05:51 PM,-1,-1,3,-1,29,65,81,3.0,1012,5,9,167,18,"boston,ma"
2015-03-16,4,-0,0.0,7.4,1,19,03:09 AM,01:38 PM,05:55 AM,05:52 PM,-2,-2,2,-2,20,64,79,0.7,1015,4,9,198,14,"boston,ma"
2015-03-17,7,-1,0.0,10.2,1,12,03:53 AM,02:50 PM,05:53 AM,05:53 PM,-2,-0,3,-0,19,45,71,0.0,1018,7,9,247,13,"boston,ma"
2015-03-18,8,-0,0.0,8.8,2,4,04:34 AM,04:03 PM,05:52 AM,05:54 PM,-2,1,4,1,23,43,67,0.1,1019,8,10,206,15,"boston,ma"
2015-03-19,-2,-9,0.0,11.6,1,0,05:13 AM,05:19 PM,05:50 AM,05:55 PM,-5,-9,-4,-9,23,26,89,0.0,1023,-2,8,296,15,"boston,ma"
2015-03-20,-0,-12,0.3,6.0,1,0,05:51 AM,06:33 PM,05:48 AM,05:56 PM,-6,-7,-4,-7,10,77,92,0.4,1027,-0,6,248,6,"boston,ma"
2015-03-21,1,-3,0.2,6.1,1,3,06:28 AM,07:47 PM,05:47 AM,05:57 PM,-0,-2,-0,-2,11,92,99,0.3,1015,1,2,252,7,"boston,ma"
2015-03-22,-1,-8,0.0,7.5,1,10,07:07 AM,08:58 PM,05:45 AM,05:59 PM,-6,-10,-4,-10,27,51,88,0.0,1015,-1,10,301,18,"boston,ma"
2015-03-23,-2,-10,0.0,11.8,1,17,07:48 AM,10:06 PM,05:43 AM,06:00 PM,-8,-11,-6,-11,20,33,84,0.0,1021,-2,10,296,14,"boston,ma"
2015-03-24,1,-8,0.0,11.9,1,24,08:32 AM,11:10 PM,05:41 AM,06:01 PM,-4,-5,-2,-5,11,33,88,0.0,1027,1,7,273,7,"boston,ma"
2015-03-25,5,-5,0.0,9.2,1,32,09:19 AM,No moonset,05:40 AM,06:02 PM,1,-1,2,-1,16,63,94,2.8,1027,5,5,228,9,"boston,ma"
2015-03-26,7,2,0.0,7.9,2,39,10:10 AM,12:07 AM,05:38 AM,06:03 PM,5,3,5,3,20,100,100,5.4,1011,7,3,243,10,"boston,ma"
2015-03-27,5,1,0.0,7.9,1,46,11:03 AM,12:58 AM,05:36 AM,06:04 PM,3,2,3,2,10,99,98,3.2,1006,5,2,237,6,"boston,ma"
2015-03-28,2,-3,2.9,7.9,1,54,11:58 AM,01:43 AM,05:34 AM,06:05 PM,0,-3,1,-3,19,100,97,3.7,1009,2,4,170,13,"boston,ma"
2015-03-29,4,-5,0.0,12.7,2,61,12:53 PM,02:22 AM,05:33 AM,06:06 PM,-2,-2,0,-2,13,23,85,0.1,1020,4,9,282,8,"boston,ma"
2015-03-30,5,-2,0.5,9.3,1,68,01:50 PM,02:58 AM,05:31 AM,06:07 PM,-0,-2,1,-2,22,59,89,0.7,1011,5,7,225,13,"boston,ma"
2015-03-31,8,0,0.0,12.8,1,72,02:46 PM,03:31 AM,05:29 AM,06:09 PM,2,1,4,1,18,43,85,0.1,1007,8,8,239,12,"boston,ma"
2015-04-01,6,-4,0.0,12.8,1,86,03:43 PM,04:00 AM,05:27 AM,06:10 PM,-1,-2,1,-2,17,29,86,0.1,1016,6,10,286,11,"boston,ma"
2015-04-02,12,-4,0.0,12.9,2,93,04:40 PM,04:29 AM,05:26 AM,06:11 PM,2,3,5,3,22,37,81,0.4,1019,12,9,224,13,"boston,ma"
2015-04-03,15,8,0.0,10.6,3,100,05:37 PM,04:57 AM,05:24 AM,06:12 PM,11,11,12,11,20,81,91,4.2,1008,15,6,221,12,"boston,ma"
2015-04-04,10,0,0.0,11.9,2,100,06:34 PM,05:26 AM,05:22 AM,06:13 PM,3,4,7,4,26,59,79,0.2,1006,10,8,267,18,"boston,ma"
2015-04-05,8,-0,0.0,11.9,1,84,07:33 PM,05:56 AM,05:21 AM,06:14 PM,-3,-0,3,-0,22,34,67,0.5,1021,8,9,258,15,"boston,ma"
2015-04-06,8,0,0.0,13.0,2,77,08:32 PM,06:28 AM,05:19 AM,06:15 PM,-0,3,4,3,12,47,73,0.0,1026,8,9,129,8,"boston,ma"
2015-04-07,5,2,0.0,8.1,1,69,09:31 PM,07:05 AM,05:17 AM,06:16 PM,2,1,4,1,12,85,92,1.4,1026,5,6,73,9,"boston,ma"
2015-04-08,4,1,0.0,10.7,1,61,10:28 PM,07:46 AM,05:15 AM,06:18 PM,0,-1,2,-1,21,81,88,3.0,1031,4,7,54,15,"boston,ma"
2015-04-09,4,1,0.0,8.2,1,54,11:23 PM,08:31 AM,05:14 AM,06:19 PM,1,-2,2,-2,26,100,91,1.2,1028,4,9,59,18,"boston,ma"
2015-04-10,11,3,0.0,8.2,2,46,No moonrise,09:23 AM,05:12 AM,06:20 PM,6,6,7,6,15,94,94,0.6,1014,11,6,196,9,"boston,ma"
2015-04-11,13,5,0.0,13.1,4,39,12:15 AM,10:21 AM,05:10 AM,06:21 PM,3,7,9,7,23,10,69,0.0,1012,13,9,277,17,"boston,ma"
2015-04-12,18,2,0.0,13.1,4,31,01:03 AM,11:24 AM,05:09 AM,06:22 PM,3,11,12,11,13,11,58,0.0,1023,18,10,244,9,"boston,ma"
2015-04-13,12,5,0.0,12.0,2,24,01:48 AM,12:31 PM,05:07 AM,06:23 PM,3,7,9,7,20,61,67,1.4,1018,12,10,238,13,"boston,ma"
2015-04-14,14,6,0.0,13.2,4,16,02:28 AM,01:42 PM,05:05 AM,06:24 PM,3,9,10,9,20,32,62,0.0,1019,14,10,240,13,"boston,ma"
2015-04-15,12,6,0.0,12.0,2,9,03:07 AM,02:53 PM,05:04 AM,06:25 PM,3,7,9,7,23,58,68,1.0,1022,12,10,168,16,"boston,ma"
2015-04-16,10,3,0.0,13.3,2,1,03:44 AM,04:07 PM,05:02 AM,06:27 PM,1,9,10,9,15,25,55,0.0,1029,10,10,125,9,"boston,ma"
2015-04-17,16,9,0.0,10.8,3,0,04:20 AM,05:20 PM,05:01 AM,06:28 PM,9,11,12,11,21,69,83,2.0,1016,16,10,239,13,"boston,ma"
2015-04-18,15,8,0.0,13.7,4,0,04:58 AM,06:33 PM,04:59 AM,06:29 PM,7,10,11,10,17,9,75,0.0,1013,15,10,155,11,"boston,ma"
2015-04-19,12,4,0.0,13.7,3,0,05:38 AM,07:44 PM,04:57 AM,06:30 PM,4,8,9,8,13,17,69,0.0,1023,12,10,165,10,"boston,ma"
2015-04-20,10,4,0.0,8.6,2,6,06:21 AM,08:51 PM,04:56 AM,06:31 PM,6,5,8,5,28,86,90,9.9,1017,10,9,120,18,"boston,ma"
2015-04-21,17,10,0.0,11.0,3,14,07:08 AM,09:53 PM,04:54 AM,06:32 PM,11,13,13,13,17,73,85,3.1,1004,17,7,233,11,"boston,ma"
2015-04-22,19,7,0.0,13.3,3,21,07:58 AM,10:48 PM,04:53 AM,06:33 PM,5,12,13,12,23,31,63,0.5,1006,19,10,197,16,"boston,ma"
2015-04-23,10,3,0.0,13.3,3,29,08:52 AM,11:38 PM,04:51 AM,06:34 PM,-1,4,7,4,22,33,57,0.2,1003,10,10,274,16,"boston,ma"
2015-04-24,10,1,0.1,12.2,2,36,09:48 AM,No moonset,04:50 AM,06:36 PM,-3,3,6,3,22,52,54,0.1,1007,10,10,296,16,"boston,ma"
2015-04-25,13,0,0.0,13.9,3,44,10:44 AM,12:20 AM,04:48 AM,06:37 PM,-2,5,7,5,15,26,56,0.0,1007,13,10,237,10,"boston,ma"
2015-04-26,14,2,0.0,13.3,3,52,11:41 AM,12:58 AM,04:47 AM,06:38 PM,2,8,8,8,8,37,66,0.1,1004,14,10,297,5,"boston,ma"
2015-04-27,14,4,0.0,12.2,3,59,12:38 PM,01:32 AM,04:45 AM,06:39 PM,4,9,10,9,19,51,66,0.2,1003,14,10,314,12,"boston,ma"
2015-04-28,16,7,0.0,12.2,3,67,01:35 PM,02:02 AM,04:44 AM,06:40 PM,6,11,12,11,23,59,71,1.7,1014,16,9,214,15,"boston,ma"
2015-04-29,13,8,0.0,8.7,3,74,02:31 PM,02:31 AM,04:42 AM,06:41 PM,6,10,11,10,12,86,76,1.1,1006,13,7,121,8,"boston,ma"
2015-04-30,15,5,0.0,13.4,4,82,03:29 PM,02:59 AM,04:41 AM,06:42 PM,6,10,10,10,9,51,75,0.2,1011,15,9,105,7,"boston,ma"
2015-05-01,11,4,0.0,11.1,2,86,04:26 PM,03:28 AM,04:40 AM,06:43 PM,3,7,8,7,11,64,73,0.1,1015,11,10,72,8,"boston,ma"
2015-05-02,14,2,0.0,14.1,4,93,05:25 PM,03:57 AM,04:38 AM,06:45 PM,4,9,9,9,9,23,72,0.0,1016,14,9,168,6,"boston,ma"
2015-05-03,21,7,0.0,14.1,5,100,06:24 PM,04:29 AM,04:37 AM,06:46 PM,7,14,14,14,13,27,66,0.0,1018,21,10,195,9,"boston,ma"
2015-05-04,27,9,0.0,14.1,6,100,07:24 PM,05:04 AM,04:36 AM,06:47 PM,8,18,18,18,25,9,54,0.0,1021,27,10,210,16,"boston,ma"
2015-05-05,23,13,0.0,14.1,4,85,08:22 PM,05:44 AM,04:34 AM,06:48 PM,12,18,19,18,17,35,69,2.7,1021,23,10,217,10,"boston,ma"
2015-05-06,22,11,0.0,14.2,5,78,09:20 PM,06:28 AM,04:33 AM,06:49 PM,8,18,18,18,14,5,56,0.0,1024,22,10,153,9,"boston,ma"
2015-05-07,27,10,0.0,14.2,6,70,10:13 PM,07:19 AM,04:32 AM,06:50 PM,8,21,21,21,15,1,45,0.0,1021,27,10,228,10,"boston,ma"
2015-05-08,19,8,0.0,14.2,5,63,11:02 PM,08:15 AM,04:31 AM,06:51 PM,9,15,16,15,14,10,65,0.0,1022,19,10,123,11,"boston,ma"
2015-05-09,23,7,0.0,14.2,5,56,11:47 PM,09:17 AM,04:29 AM,06:52 PM,11,15,16,15,15,36,77,0.0,1026,23,9,167,11,"boston,ma"
2015-05-10,30,14,0.0,13.4,6,49,No moonrise,10:21 AM,04:28 AM,06:53 PM,16,23,23,22,21,40,71,0.0,1020,30,8,225,14,"boston,ma"
2015-05-11,24,10,0.0,14.3,5,41,12:28 AM,11:29 AM,04:27 AM,06:54 PM,14,17,18,17,12,26,81,0.1,1019,24,8,126,8,"boston,ma"
2015-05-12,26,10,0.0,13.4,5,34,01:06 AM,12:38 PM,04:26 AM,06:56 PM,13,18,19,18,15,50,74,0.6,1009,26,9,219,10,"boston,ma"
2015-05-13,18,9,0.0,13.4,4,27,01:42 AM,01:49 PM,04:25 AM,06:57 PM,6,14,14,14,20,20,57,0.0,1015,18,10,309,14,"boston,ma"
2015-05-14,21,7,0.0,14.3,5,19,02:17 AM,03:00 PM,04:24 AM,06:58 PM,5,15,16,15,12,2,52,0.0,1026,21,10,273,8,"boston,ma"
2015-05-15,21,7,0.0,11.2,4,12,02:53 AM,04:11 PM,04:23 AM,06:59 PM,5,16,16,16,10,37,51,0.0,1025,21,10,236,6,"boston,ma"
2015-05-16,22,12,0.0,11.3,4,5,03:31 AM,05:22 PM,04:22 AM,07:00 PM,11,17,18,17,15,64,69,0.0,1022,22,9,197,10,"boston,ma"
2015-05-17,24,12,0.0,14.5,6,0,04:11 AM,06:30 PM,04:21 AM,07:01 PM,14,18,19,18,11,44,80,0.0,1020,24,8,177,7,"boston,ma"
2015-05-18,17,10,0.0,14.5,4,0,04:56 AM,07:36 PM,04:20 AM,07:02 PM,10,12,13,12,13,33,80,0.0,1023,17,9,86,10,"boston,ma"
2015-05-19,18,10,0.0,9.3,4,2,05:45 AM,08:35 PM,04:19 AM,07:03 PM,14,14,15,14,15,97,94,1.0,1013,18,4,206,11,"boston,ma"
2015-05-20,18,9,0.0,14.5,5,9,06:38 AM,09:29 PM,04:18 AM,07:04 PM,6,14,14,14,20,17,62,0.0,1009,18,9,297,14,"boston,ma"
2015-05-21,19,6,0.0,14.5,5,17,07:34 AM,10:15 PM,04:17 AM,07:05 PM,4,13,14,13,16,26,55,0.0,1013,19,10,228,11,"boston,ma"
2015-05-22,22,9,0.0,14.5,5,24,08:31 AM,10:55 PM,04:16 AM,07:06 PM,5,15,16,15,19,38,54,1.8,1012,22,10,271,13,"boston,ma"
2015-05-23,17,6,0.0,14.5,4,31,09:29 AM,11:31 PM,04:16 AM,07:07 PM,-1,10,12,10,19,2,44,0.0,1025,17,10,282,14,"boston,ma"
2015-05-24,27,9,0.0,14.5,6,39,10:27 AM,No moonset,04:15 AM,07:08 PM,6,18,18,18,23,8,48,0.0,1024,27,10,236,15,"boston,ma"
2015-05-25,26,14,0.0,14.5,6,46,11:24 AM,12:03 AM,04:14 AM,07:09 PM,12,21,21,21,19,39,60,0.0,1023,26,10,218,13,"boston,ma"
2015-05-26,30,18,0.0,14.5,6,53,12:21 PM,12:33 AM,04:13 AM,07:10 PM,16,23,23,23,26,18,65,0.0,1021,30,10,214,18,"boston,ma"
2015-05-27,29,18,0.0,14.5,6,60,01:18 PM,01:01 AM,04:13 AM,07:10 PM,17,24,24,23,29,28,71,0.0,1021,29,10,207,21,"boston,ma"
2015-05-28,29,18,0.0,14.5,6,68,02:15 PM,01:30 AM,04:12 AM,07:11 PM,18,23,23,23,20,28,76,0.4,1020,29,10,228,14,"boston,ma"
2015-05-29,23,14,0.0,14.5,6,75,03:13 PM,01:58 AM,04:12 AM,07:12 PM,15,20,21,20,11,11,76,0.0,1025,23,9,162,8,"boston,ma"
2015-05-30,29,13,0.0,14.5,6,82,04:12 PM,02:29 AM,04:11 AM,07:13 PM,15,22,22,22,23,30,70,0.0,1020,29,8,212,16,"boston,ma"
2015-05-31,25,10,0.0,11.4,4,86,05:12 PM,03:02 AM,04:10 AM,07:14 PM,14,16,17,16,24,68,86,5.8,1020,25,10,129,16,"boston,ma"
